"#CITATION: ""Ocean Networks Canada Data Archive", http://www.oceannetworks.ca, ADCP 2 MHz data from 8-9 Mar 2019, University of Victoria, Canada," Downloaded on 9 Mar 2019""  / Citation Title",,,,,,,
#METADATF:  BarkleyCanyon_Axis_ADCP2MHz_20190308T045900Z_20190309T045850Z-NaN_CSV_META.pdf  / Metadata file name,,,,,,,,,,,,
#SEARCHID:  8493402                              / DMAS Search ID from Oceans2.0,,,,,,,,,,,,
#,,,,,,,,,,,,
##------------------------------------------------------------------------------,,,,,,,,,,,,
## Location Section - more information in Metadata file or Oceans 2.0,,,,,,,,,,,,
##------------------------------------------------------------------------------,,,,,,,,,,,,
#STNNAME:   OceanNetworksCanada-Pacific-NortheastPacificOcean-BarkleyCanyon-Axis  / Station Name ,,,,,,,,,,,,
#STNCODE:   BACAX                                / Station Code ,,,,,,,,,,,,
#LATITUDE:     48.316713                         / Latitude North,,,,,,,,,,,,
#LONGITUDE:  -126.050664                         / Longitude East,,,,,,,,,,,,
#DEPTH:       985.0                              / Depth (m),,,,,,,,,,,,
#,,,,,,,,,,,,
##------------------------------------------------------------------------------,,,,,,,,,,,,
## Device Section - more information in Metadata file or Oceans 2.0,,,,,,,,,,,,
##------------------------------------------------------------------------------,,,,,,,,,,,,
#DEVCAT: ADCP 2 MHz                              / Device Category,,,,,,,,,,,,
#DEVTOT:    1  / Total number of Device Deployments contributing to data,,,,,,,,,,,,
#,,,,,,,,,,,,
2019-03-09T00:47:30.975Z,10.2,0,1.7,1,990.2500197,0,-1.1,1,1464,0,3.65,1
2019-03-09T00:47:40.975Z,10.1,0,1.7,1,990.2470777,0,-1.2,1,1464,0,3.65,1
2019-03-09T00:47:50.975Z,10.3,0,1.7,1,990.2313871,0,-1.2,1,1464,0,3.65,1
2019-03-09T00:48:00.974Z,10.3,0,1.7,1,990.2460971,0,-1.1,1,1464,0,3.65,1
2019-03-09T00:48:10.974Z,10.2,0,1.7,1,990.2470777,0,-1.2,1,1464,0,3.65,1
2019-03-09T00:48:20.974Z,10.3,0,1.7,1,990.2402131,0,-1.1,1,1464,0,3.65,1
2019-03-09T00:48:30.974Z,10.3,0,1.7,1,990.2402131,0,-1.1,1,1464,0,3.65,1
2019-03-09T00:48:40.976Z,10.3,0,1.7,1,990.2431551,0,-1.2,1,1464,0,3.65,1
2019-03-09T00:48:50.975Z,10.2,0,1.7,1,990.2245224,0,-1.1,1,1464,0,3.65,1
2019-03-09T00:49:00.974Z,10.3,0,1.7,1,990.2235418,0,-1.2,1,1464,0,3.65,1
2019-03-09T00:49:10.974Z,10.2,0,1.7,1,990.1931411,0,-1.2,1,1464,0,3.65,1
2019-03-09T00:49:20.974Z,10.4,0,1.7,1,990.2323677,0,-1.1,1,1464,0,3.65,1
2019-03-09T00:49:30.973Z,10.3,0,1.7,1,990.2284451,0,-1.1,1,1464,0,3.65,1
2019-03-09T00:49:40.973Z,10.5,0,1.7,1,990.2313871,0,-1.1,1,1464,0,3.65,1
2019-03-09T00:49:50.973Z,10.2,0,1.7,1,990.2068705,0,-1.1,1,1464,0,3.65,1
2019-03-09T00:50:00.973Z,10.2,0,1.7,1,990.2117738,0,-1.1,1,1464,0,3.65,1
2019-03-09T00:50:10.973Z,10.5,0,1.7,1,990.2078511,0,-1.1,1,1464,0,3.65,1
2019-03-09T00:50:20.973Z,10.3,0,1.7,1,990.2362904,0,-1.1,1,1464,0,3.65,1
2019-03-09T00:50:30.972Z,10.3,0,1.7,1,990.2000058,0,-1.1,1,1464,0,3.65,1
2019-03-09T00:50:40.973Z,10.3,0,1.7,1,990.1911798,0,-1.1,1,1464,0,3.65,1
2019-03-09T00:50:50.973Z,10.4,0,1.7,1,990.1970638,0,-1.1,1,1464,0,3.65,1
2019-03-09T00:51:00.972Z,10.3,0,1.7,1,990.2000058,0,-1.1,1,1464,0,3.65,1
2019-03-09T00:51:10.972Z,10.3,0,1.7,1,990.2225611,0,-1.1,1,1464,0,3.65,1
2019-03-09T00:51:20.972Z,10.1,0,1.7,1,990.2078511,0,-1.2,1,1464,0,3.65,1
2019-03-09T00:51:30.972Z,10.4,0,1.7,1,990.2304064,0,-1.1,1,1464,0,3.65,1
2019-03-09T00:51:40.972Z,10.5,0,1.7,1,990.1980445,0,-1.1,1,1464,0,3.65,1
2019-03-09T00:51:50.971Z,10.2,0,1.7,1,990.2088318,0,-1.1,1,1464,0,3.65,1
2019-03-09T00:52:00.971Z,10.2,0,1.7,1,990.2166771,0,-1.1,1,1464,0,3.65,1
2019-03-09T00:52:10.971Z,10.3,0,1.7,1,990.2009865,0,-1.2,1,1464,0,3.65,1
2019-03-09T00:52:20.971Z,10.3,0,1.7,1,990.2049091,0,-1.2,1,1464,0,3.65,1
2019-03-09T00:52:30.971Z,10.3,0,1.7,1,990.2019671,0,-1.1,1,1464,0,3.65,1
2019-03-09T00:52:40.972Z,10.4,0,1.7,1,990.2009865,0,-1.1,1,1464,0,3.65,1
2019-03-09T00:52:50.972Z,10.3,0,1.7,1,990.1705858,0,-1.1,1,1464,0,3.65,1
2019-03-09T00:53:00.971Z,10.2,0,1.7,1,990.1607792,0,-1.2,1,1464,0,3.65,1
2019-03-09T00:53:10.970Z,10.2,0,1.7,1,990.1921605,0,-1.1,1,1464,0,3.65,1
2019-03-09T00:53:20.970Z,10.3,0,1.7,1,990.1872572,0,-1.1,1,1464,0,3.65,1
2019-03-09T00:53:30.970Z,10.4,0,1.7,1,990.2049091,0,-1.1,1,1464,0,3.65,1
2019-03-09T00:53:40.970Z,10.3,0,1.7,1,990.1921605,0,-1.1,1,1464,0,3.65,1
2019-03-09T00:53:50.970Z,10.5,0,1.7,1,990.1911798,0,-1.1,1,1464,0,3.65,1
2019-03-09T00:54:00.970Z,10.3,0,1.7,1,990.2029478,0,-1.2,1,1464,0,3.65,1
2019-03-09T00:54:10.970Z,10.1,0,1.7,1,990.2107931,0,-1.2,1,1464,0,3.65,1
2019-03-09T00:54:20.970Z,10.3,0,1.7,1,990.1843152,0,-1.1,1,1464,0,3.65,1
2019-03-09T00:54:30.969Z,10.3,0,1.7,1,990.1666632,0,-1.1,1,1464,0,3.65,1
2019-03-09T00:54:40.970Z,10.1,0,1.7,1,990.1803925,0,-1.2,1,1464,0,3.65,1
2019-03-09T00:54:50.970Z,10.3,0,1.7,1,990.1823538,0,-1.1,1,1464,0,3.65,1
2019-03-09T00:55:00.969Z,10.3,0,1.7,1,990.1725472,0,-1.1,1,1464,0,3.65,1
2019-03-09T00:55:10.969Z,10.3,0,1.7,1,990.1794118,0,-1.1,1,1464,0,3.65,1
2019-03-09T00:55:20.969Z,10.5,0,1.7,1,990.1382239,0,-1.1,1,1464,0,3.65,1
2019-03-09T00:55:30.969Z,10.3,0,1.7,1,990.1696052,0,-1.1,1,1464,0,3.65,1
2019-03-09T00:55:40.969Z,10.4,0,1.7,1,990.1676439,0,-1.1,1,1464,0,3.65,1
2019-03-09T00:55:50.968Z,10.2,0,1.7,1,990.1519532,0,-1.1,1,1464,0,3.65,1
2019-03-09T00:56:00.968Z,10.5,0,1.7,1,990.1627405,0,-1.1,1,1464,0,3.65,1
2019-03-09T00:56:10.968Z,10.2,0,1.7,1,990.1705858,0,-1.1,1,1464,0,3.65,1
2019-03-09T00:56:20.968Z,10.2,0,1.7,1,990.1539145,0,-1.1,1,1464,0,3.65,1
2019-03-09T00:56:30.968Z,10.2,0,1.7,1,990.1411659,0,-1.1,1,1464,0,3.65,1
2019-03-09T00:56:40.970Z,10.2,0,1.7,1,990.1588179,0,-1.2,1,1464,0,3.65,1
2019-03-09T00:56:50.969Z,10.3,0,1.7,1,990.1803925,0,-1.2,1,1464,0,3.65,1
2019-03-09T00:57:00.968Z,10.5,0,1.7,1,990.1951025,0,-1.1,1,1464,0,3.65,1
2019-03-09T00:57:10.968Z,10.2,0,1.7,1,990.1617599,0,-1.1,1,1464,0,3.65,1
2019-03-09T00:57:20.967Z,10.3,0,1.7,1,990.1607792,0,-1.1,1,1464,0,3.65,1
2019-03-09T00:57:30.967Z,10.2,0,1.7,1,990.1637212,0,-1.2,1,1464,0,3.65,1
2019-03-09T00:57:40.967Z,10.1,0,1.7,1,990.1647019,0,-1.2,1,1464,0,3.65,1
2019-03-09T00:57:50.967Z,10.3,0,1.7,1,990.1803925,0,-1.1,1,1464,0,3.65,1
2019-03-09T00:58:00.967Z,10.3,0,1.7,1,990.1568565,0,-1.1,1,1464,0,3.65,1
2019-03-09T00:58:10.967Z,10.2,0,1.7,1,990.1499919,0,-1.2,1,1464,0,3.65,1
2019-03-09T00:58:20.967Z,10.3,0,1.7,1,990.1539145,0,-1.1,1,1464,0,3.65,1
2019-03-09T00:58:30.966Z,10.3,0,1.7,1,990.1715665,0,-1.2,1,1464,0,3.65,1
2019-03-09T00:58:40.968Z,10.1,0,1.7,1,990.1343012,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T00:58:50.966Z,10.1,0,1.7,1,990.1607792,0,-1.2,1,1464,0,3.65,1
2019-03-09T00:59:00.966Z,10.3,0,1.7,1,990.1578372,0,-1.1,1,1464,0,3.65,1
2019-03-09T00:59:10.966Z,10.3,0,1.7,1,990.1254753,0,-1.1,1,1464,0,3.65,1
2019-03-09T00:59:20.966Z,10.2,0,1.7,1,990.1225333,0,-1.1,1,1464,0,3.65,1
2019-03-09T00:59:30.966Z,10.2,0,1.7,1,990.1156686,0,-1.1,1,1464,0,3.65,1
2019-03-09T00:59:40.966Z,10.2,0,1.7,1,990.1137073,0,-1.1,1,1464,0,3.65,1
2019-03-09T00:59:50.966Z,10.3,0,1.7,1,990.1460692,0,-1.1,1,1464,0,3.65,1
2019-03-09T01:00:00.966Z,10.2,0,1.7,1,990.1176299,0,-1.1,1,1464,0,3.65,1
2019-03-09T01:00:10.966Z,10.3,0,1.7,1,990.1450886,0,-1.1,1,1464,0,3.65,1
2019-03-09T01:00:20.965Z,10.3,0,1.7,1,990.1225333,0,-1.1,1,1464,0,3.65,1
2019-03-09T01:00:30.967Z,10.5,0,1.7,1,990.1362626,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:00:40.968Z,10.3,0,1.7,1,990.1048813,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:00:50.966Z,10.2,0,1.7,1,990.1293979,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:01:00.966Z,10.2,0,1.7,1,990.1156686,0,-1.2,1,1464,0,3.65,1
2019-03-09T01:01:10.965Z,10.2,0,1.7,1,990.1068426,0,-1.2,1,1464.1,0,3.66,1
2019-03-09T01:01:20.965Z,10.3,0,1.7,1,990.108804,0,-1.2,1,1464.1,0,3.66,1
2019-03-09T01:01:30.966Z,10.1,0,1.7,1,990.1244946,0,-1.1,1,1464,0,3.65,1
2019-03-09T01:01:40.965Z,10.3,0,1.7,1,990.1244946,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:01:50.965Z,10.5,0,1.7,1,990.1362626,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:02:00.966Z,10.3,0,1.7,1,990.1264559,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:02:10.966Z,10.4,0,1.7,1,990.1068426,0,-1.2,1,1464,0,3.65,1
2019-03-09T01:02:20.965Z,10.5,0,1.7,1,990.082326,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:02:30.966Z,10.3,0,1.7,1,990.1186106,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:02:40.966Z,10.5,0,1.7,1,990.1137073,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:02:50.965Z,10.2,0,1.7,1,990.0901713,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:03:00.965Z,10.4,0,1.7,1,990.0891907,0,-1.1,1,1464,0,3.65,1
2019-03-09T01:03:10.964Z,10.2,0,1.7,1,990.1156686,0,-1.1,1,1464,0,3.65,1
2019-03-09T01:03:20.963Z,10.2,0,1.7,1,990.085268,0,-1.2,1,1464.1,0,3.66,1
2019-03-09T01:03:30.964Z,10.1,0,1.7,1,990.0872293,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:03:40.964Z,10.3,0,1.7,1,990.1146879,0,-1.2,1,1464.1,0,3.66,1
2019-03-09T01:03:50.963Z,10.1,0,1.7,1,990.0989973,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:04:00.963Z,10.3,0,1.7,1,990.1117459,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:04:10.963Z,10.1,0,1.7,1,990.0715387,0,-1.2,1,1464.1,0,3.66,1
2019-03-09T01:04:20.963Z,10.2,0,1.7,1,990.1019393,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:04:30.963Z,10.3,0,1.7,1,990.0980166,0,-1.2,1,1464.1,0,3.66,1
2019-03-09T01:04:40.963Z,10.2,0,1.7,1,990.076442,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:04:50.963Z,10.3,0,1.7,1,990.0578094,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:05:00.963Z,10.3,0,1.7,1,990.085268,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:05:10.962Z,10.3,0,1.7,1,990.0744807,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:05:20.962Z,10.2,0,1.7,1,990.055848,0,-1.2,1,1464.1,0,3.66,1
2019-03-09T01:05:30.962Z,10.2,0,1.7,1,990.0744807,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:05:40.963Z,10.2,0,1.7,1,990.0980166,0,-1.2,1,1464.1,0,3.66,1
2019-03-09T01:05:50.962Z,10.2,0,1.7,1,990.064674,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:06:00.962Z,10.3,0,1.7,1,990.082326,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:06:10.962Z,10.4,0,1.7,1,990.0715387,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:06:20.962Z,10.2,0,1.7,1,990.10292,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:06:30.963Z,10.2,0,1.7,1,990.070558,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:06:40.961Z,10.2,0,1.7,1,990.0872293,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:06:50.961Z,10.3,0,1.7,1,990.0784033,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:07:00.961Z,10.3,0,1.7,1,990.0636934,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:07:10.961Z,10.4,0,1.7,1,990.061732,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:07:20.960Z,10.2,0,1.7,1,990.0891907,0,-1.2,1,1464.1,0,3.66,1
2019-03-09T01:07:30.960Z,10.2,0,1.7,1,990.0833067,0,-1.2,1,1464.1,0,3.66,1
2019-03-09T01:07:40.961Z,10.2,0,1.7,1,990.0607514,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:07:50.961Z,10.3,0,1.7,1,990.0784033,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:08:00.960Z,10.2,0,1.7,1,990.0254474,0,-1.2,1,1464.1,0,3.66,1
2019-03-09T01:08:10.960Z,10.3,0,1.7,1,990.0636934,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:08:20.960Z,10.2,0,1.7,1,990.0735,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:08:30.960Z,10.2,0,1.7,1,990.0470221,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:08:40.959Z,10.4,0,1.7,1,990.0803647,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:08:50.959Z,10.1,0,1.7,1,990.0166214,0,-1.2,1,1464.1,0,3.66,1
2019-03-09T01:09:00.959Z,10.2,0,1.7,1,990.0421187,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:09:10.959Z,10.2,0,1.7,1,990.0636934,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:09:20.959Z,10.3,0,1.7,1,990.0774227,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:09:30.958Z,10.2,0,1.7,1,990.0607514,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:09:40.959Z,10.3,0,1.7,1,990.0274088,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:09:50.959Z,10.2,0,1.7,1,990.0450607,0,-1.2,1,1464.1,0,3.66,1
2019-03-09T01:10:00.959Z,10.1,0,1.7,1,990.0440801,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:10:10.959Z,10.5,0,1.7,1,990.0372154,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:10:20.959Z,10.5,0,1.7,1,990.0215248,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:10:30.959Z,10.1,0,1.7,1,990.0303508,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:10:40.958Z,10.3,0,1.7,1,990.0381961,0,-1.2,1,1464.1,0,3.66,1
2019-03-09T01:10:50.957Z,10.1,0,1.7,1,990.0430994,0,-1.2,1,1464.1,0,3.66,1
2019-03-09T01:11:00.958Z,10.1,0,1.7,1,990.0254474,0,-1.2,1,1464.1,0,3.66,1
2019-03-09T01:11:10.958Z,10.1,0,1.7,1,990.0636934,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:11:20.958Z,10.5,0,1.7,1,990.0323121,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:11:30.957Z,10.3,0,1.7,1,989.9940661,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:11:40.957Z,10.2,0,1.7,1,990.0264281,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:11:50.957Z,10.3,0,1.7,1,990.0391767,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:12:00.957Z,10.3,0,1.7,1,990.0087761,0,-1.2,1,1464.1,0,3.66,1
2019-03-09T01:12:10.957Z,10.2,0,1.7,1,990.0323121,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:12:20.958Z,10.2,0,1.7,1,990.0205441,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:12:30.956Z,10.2,0,1.7,1,990.0195634,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:12:40.956Z,10.5,0,1.7,1,990.0234861,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:12:50.956Z,10.2,0,1.7,1,990.0225054,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:13:00.956Z,10.3,0,1.7,1,990.0244668,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:13:10.956Z,10.3,0,1.7,1,990.0136794,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:13:20.955Z,10.5,0,1.7,1,989.9881822,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:13:30.955Z,10.3,0,1.7,1,990.0205441,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:13:40.955Z,10.3,0,1.7,1,990.0136794,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:13:50.955Z,10.3,0,1.7,1,989.9970081,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:14:00.955Z,10.2,0,1.7,1,990.0283894,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:14:10.955Z,10.3,0,1.7,1,989.9989695,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:14:20.955Z,10.2,0,1.7,1,990.0195634,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:14:30.955Z,10.4,0,1.7,1,989.9783755,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:14:40.954Z,10.1,0,1.7,1,990.0038728,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:14:50.954Z,10.1,0,1.7,1,989.9901435,0,-1.2,1,1464.1,0,3.66,1
2019-03-09T01:15:00.954Z,10.3,0,1.7,1,990.0097568,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:15:10.954Z,10.1,0,1.7,1,989.9862208,0,-1.2,1,1464.1,0,3.66,1
2019-03-09T01:15:20.954Z,10.3,0,1.7,1,989.9283616,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:15:30.953Z,10.3,0,1.7,1,989.9950468,0,-1.2,1,1464.1,0,3.66,1
2019-03-09T01:15:40.953Z,10.2,0,1.7,1,989.9911242,0,-1.2,1,1464.1,0,3.66,1
2019-03-09T01:15:50.953Z,10.3,0,1.7,1,989.9999501,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:16:00.953Z,10.2,0,1.7,1,989.9754335,0,-1.2,1,1464.1,0,3.66,1
2019-03-09T01:16:10.954Z,10.1,0,1.7,1,990.0117181,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:16:20.954Z,10.5,0,1.7,1,989.9773948,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:16:30.953Z,10.2,0,1.7,1,990.0136794,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:16:40.953Z,10.3,0,1.7,1,989.9921048,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:16:50.952Z,10.3,0,1.7,1,989.9852402,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:17:00.952Z,10.3,0,1.7,1,989.9675882,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:17:10.952Z,10.2,0,1.7,1,989.9656269,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:17:20.952Z,10.1,0,1.7,1,989.9715109,0,-1.2,1,1464.1,0,3.66,1
2019-03-09T01:17:30.952Z,10.2,0,1.7,1,989.9587622,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:17:40.952Z,10.3,0,1.7,1,989.9773948,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:17:50.952Z,10.2,0,1.7,1,989.9764142,0,-1.2,1,1464.1,0,3.66,1
2019-03-09T01:18:00.953Z,10.1,0,1.7,1,989.9607235,0,-1.2,1,1464.1,0,3.66,1
2019-03-09T01:18:10.952Z,10.3,0,1.7,1,989.9568009,0,-1.2,1,1464.1,0,3.66,1
2019-03-09T01:18:20.951Z,10.1,0,1.7,1,989.9646462,0,-1.2,1,1464.1,0,3.66,1
2019-03-09T01:18:30.951Z,10.2,0,1.7,1,989.9705302,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:18:40.951Z,10.3,0,1.7,1,989.9715109,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:18:50.951Z,10.3,0,1.7,1,989.9626849,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:19:00.951Z,10.1,0,1.7,1,989.9695495,0,-1.2,1,1464.1,0,3.66,1
2019-03-09T01:19:10.951Z,10.5,0,1.7,1,989.9587622,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:19:20.951Z,10.2,0,1.7,1,989.9783755,0,-1.2,1,1464.1,0,3.66,1
2019-03-09T01:19:30.951Z,10.2,0,1.7,1,989.9450329,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:19:40.950Z,10.2,0,1.7,1,989.9577815,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:19:50.950Z,10.3,0,1.7,1,989.9362069,0,-1.1,1,1464.1,0,3.66,1
2019-03-09T01:20:00.952Z,10.2,0,1.7,1,989.9381682,0,-1.1,1,1464,0,3.65,1
2019-03-09T01:20:10.951Z,10.3,0,1.7,1,989.9607235,0,-1.2,1,1464,0,3.65,1
2019-03-09T01:20:20.950Z,10.2,0,1.7,1,989.9538589,0,-1.1,1,1464,0,3.65,1
2019-03-09T01:20:30.950Z,10.2,0,1.7,1,989.9528782,0,-1.1,1,1464,0,3.65,1
2019-03-09T01:20:40.950Z,10.3,0,1.7,1,989.9479749,0,-1.1,1,1464,0,3.65,1
2019-03-09T01:20:50.950Z,10.1,0,1.7,1,989.9587622,0,-1.1,1,1464,0,3.65,1
2019-03-09T01:21:00.949Z,10.2,0,1.7,1,989.9587622,0,-1.1,1,1464,0,3.65,1
2019-03-09T01:21:10.949Z,10.4,0,1.7,1,989.9362069,0,-1.1,1,1464,0,3.65,1
2019-03-09T01:21:20.949Z,10.1,0,1.7,1,989.9518976,0,-1.2,1,1464,0,3.65,1
2019-03-09T01:21:30.949Z,10.3,0,1.7,1,989.909729,0,-1.1,1,1464,0,3.65,1
2019-03-09T01:21:40.949Z,10.3,0,1.7,1,989.9313036,0,-1.1,1,1464,0,3.65,1
2019-03-09T01:21:50.949Z,10.2,0,1.7,1,989.9234583,0,-1.2,1,1464,0,3.65,1
2019-03-09T01:22:00.950Z,10.3,0,1.7,1,989.9244389,0,-1.2,1,1464,0,3.65,1
2019-03-09T01:22:10.949Z,10.2,0,1.7,1,989.8852123,0,-1.1,1,1464,0,3.65,1
2019-03-09T01:22:20.948Z,10.2,0,1.7,1,989.9420909,0,-1.2,1,1464,0,3.65,1
2019-03-09T01:22:30.948Z,10.1,0,1.7,1,989.9146323,0,-1.1,1,1464,0,3.65,1
2019-03-09T01:22:40.948Z,10.3,0,1.7,1,989.9440522,0,-1.1,1,1464,0,3.65,1
2019-03-09T01:22:50.948Z,10.1,0,1.7,1,989.909729,0,-1.2,1,1464,0,3.65,1
2019-03-09T01:23:00.948Z,10.2,0,1.7,1,989.9303229,0,-1.1,1,1464,0,3.65,1
2019-03-09T01:23:10.948Z,10.4,0,1.7,1,989.9313036,0,-1.1,1,1464,0,3.65,1
2019-03-09T01:23:20.948Z,10.2,0,1.7,1,989.9313036,0,-1.2,1,1464,0,3.65,1
2019-03-09T01:23:30.947Z,10.3,0,1.7,1,989.9273809,0,-1.1,1,1464,0,3.65,1
2019-03-09T01:23:40.948Z,10.3,0,1.7,1,989.9165936,0,-1.1,1,1464,0,3.65,1
2019-03-09T01:23:50.949Z,10.2,0,1.7,1,989.9558202,0,-1.1,1,1464,0,3.65,1
2019-03-09T01:24:00.949Z,10.1,0,1.7,1,989.9254196,0,-1.1,1,1464,0,3.65,1
2019-03-09T01:24:10.947Z,10.3,0,1.7,1,989.9224776,0,-1.2,1,1464,0,3.65,1
2019-03-09T01:24:20.947Z,10.3,0,1.7,1,989.9185549,0,-1.1,1,1464,0,3.65,1
2019-03-09T01:24:30.947Z,10.4,0,1.7,1,989.9028643,0,-1.1,1,1464,0,3.65,1
2019-03-09T01:24:40.947Z,10.3,0,1.7,1,989.9381682,0,-1.1,1,1464,0,3.65,1
2019-03-09T01:24:50.946Z,10.3,0,1.7,1,989.9028643,0,-1.1,1,1464,0,3.65,1
2019-03-09T01:25:00.946Z,10.3,0,1.7,1,989.909729,0,-1.1,1,1464,0,3.65,1
2019-03-09T01:25:10.946Z,10.2,0,1.7,1,989.8989416,0,-1.2,1,1464,0,3.65,1
2019-03-09T01:25:20.946Z,10.3,0,1.7,1,989.9185549,0,-1.1,1,1464,0,3.65,1
2019-03-09T01:25:30.946Z,10.3,0,1.7,1,989.9175743,0,-1.2,1,1464,0,3.65,1
2019-03-09T01:25:40.946Z,10.3,0,1.7,1,989.9244389,0,-1.1,1,1464,0,3.65,1
2019-03-09T01:25:50.946Z,10.5,0,1.7,1,989.9254196,0,-1.1,1,1464,0,3.65,1
2019-03-09T01:26:00.947Z,10.1,0,1.7,1,989.895019,0,-1.2,1,1464,0,3.65,1
2019-03-09T01:26:10.946Z,10.4,0,1.7,1,989.8499084,0,-1.1,1,1464,0,3.65,1
2019-03-09T01:26:20.945Z,10.2,0,1.7,1,989.9264003,0,-1.1,1,1464,0,3.65,1
2019-03-09T01:26:30.945Z,10.2,0,1.7,1,989.900903,0,-1.2,1,1464,0,3.65,1
2019-03-09T01:26:40.945Z,10.3,0,1.7,1,989.9381682,0,-1.1,1,1464,0,3.65,1
2019-03-09T01:26:50.945Z,10.1,0,1.7,1,989.9058063,0,-1.1,1,1464,0,3.65,1
